_id,civility,howWeMet,mailing,sms,createdAt,updatedAt,cgu_accepted.cgu_last_version_accepted,cgu_accepted.accepted_when,validatedEmail,companyOrSchool,lastConnection,company.type,company.tvaNumber,email
628b83eb8cd3654f46459eec,male,autre,FAUX,VRAI,23/05/2022,1653570419115,VRAI,1653310443614,VRAI,,1653568577367,,,
628a043a8cd3654f46459d35,female,entreprise partenaire,FAUX,FAUX,22/05/2022,1653396022044,VRAI,1653212218207,VRAI,,,,,
6287b85a8cd3654f46459ba0,male,autre,VRAI,VRAI,20/05/2022,1683712780595,VRAI,1653061722825,VRAI,,1653290279152,,,
6287aae28cd3654f46459b71,female,autre,FAUX,VRAI,20/05/2022,1683712780555,VRAI,1653058274223,VRAI,,1675354997848,,,
628798278cd3654f46459b48,male,autre,FAUX,VRAI,20/05/2022,1683712780598,VRAI,1653053479017,VRAI,,,,,
62876ea38cd3654f46459afd,male,autre,FAUX,VRAI,20/05/2022,1696493660865,VRAI,1653042851043,VRAI,,1696492267080,EURL,,
62876add8cd3654f46459afb,female,autre,VRAI,VRAI,20/05/2022,1659684429952,VRAI,1653041885059,VRAI,,1659684429949,,,
628758cb8cd3654f46459ae8,male,recherche web,VRAI,VRAI,20/05/2022,1653396022034,VRAI,1653037259888,VRAI,,,,,
628724ad8cd3654f46459a76,male,bouche à oreille,VRAI,VRAI,20/05/2022,1701630133384,VRAI,1653023917018,VRAI,,1701630126972,SASU,,
62863f348cd3654f46459a05,male,autre,FAUX,FAUX,19/05/2022,1683712780555,VRAI,1652965172676,VRAI,,,,,
62862b8d8cd3654f464599cf,female,autre,FAUX,VRAI,19/05/2022,1653396022025,VRAI,1652960141751,VRAI,,1652960247615,,,
628629a38cd3654f464599cc,female,entreprise partenaire,FAUX,FAUX,19/05/2022,1684834119133,VRAI,1652959651595,VRAI,,1684834119131,MICRO,,
6285fb468cd3654f46459948,female,bouche à oreille,FAUX,FAUX,19/05/2022,1683712780555,VRAI,1652947782166,VRAI,,1654238568111,,,
628420f58cd3654f4645976d,female,parrainage,VRAI,VRAI,18/05/2022,1653396022021,VRAI,1652826357480,VRAI,,,,,
62828a2421324b713dab4f64,female,bouche à oreille,FAUX,FAUX,16/05/2022,1678748019426,VRAI,1652722212233,VRAI,,1678745026654,MICRO,,
62825ca921324b713dab4f14,female,bouche à oreille,FAUX,VRAI,16/05/2022,1683712780552,VRAI,1652710569137,VRAI,,1657015600564,,,
6282467f21324b713dab4edb,female,autre,FAUX,FAUX,16/05/2022,1683712780479,VRAI,1652704895007,VRAI,,1678781743380,SAS,,
6282407621324b713dab4ece,female,autre,FAUX,VRAI,16/05/2022,1688228200846,VRAI,1652703350912,VRAI,,1688228189203,MICRO,,
6281f57521324b713dab4d95,male,autre,VRAI,FAUX,16/05/2022,1653396022013,VRAI,1652684149310,VRAI,,,,,
627fcb1821324b713dab4c57,female,autre,FAUX,VRAI,14/05/2022,1697043752532,VRAI,1652542232897,VRAI,,1697043718320,SARL,,
627e3f2821324b713dab4b46,female,autre,FAUX,FAUX,13/05/2022,1653396022009,VRAI,1652440872312,VRAI,,1652952681184,,,
627e14fe21324b713dab4aca,male,bouche à oreille,VRAI,VRAI,13/05/2022,1665597364688,VRAI,1652430078583,VRAI,,1665597364685,,,
627cd57ef655943d90a63792,male,autre,FAUX,VRAI,12/05/2022,1701443257165,VRAI,1652348286176,VRAI,,1701443257162,MICRO,,
627bd5bef655943d90a636df,male,parrainage,VRAI,VRAI,11/05/2022,1653396022003,VRAI,1652282814313,VRAI,,1652477417679,,,
627b5f8bf655943d90a6363e,female,recherche web,FAUX,VRAI,11/05/2022,1653396022002,VRAI,1652252555170,VRAI,,,,,
627b5d93f655943d90a63634,female,bouche à oreille,FAUX,VRAI,11/05/2022,1677163454685,VRAI,1652252051319,VRAI,,1677163403710,,,
627af93ef655943d90a63602,male,autre,FAUX,FAUX,11/05/2022,1653396021998,VRAI,1652226366517,VRAI,,,,,
627a72057e5f3b297bfe6907,male,bouche à oreille,FAUX,VRAI,10/05/2022,1699278939477,VRAI,1652191748962,VRAI,,1699276865815,MICRO,,
627a6cc77e5f3b297bfe688d,male,entreprise partenaire,FAUX,VRAI,10/05/2022,1653396021994,VRAI,1652190406973,VRAI,,1652350547620,,,
627a25b58b607267583f723c,female,bouche à oreille,FAUX,FAUX,10/05/2022,1653396021991,VRAI,1652172213220,VRAI,,,,,
627a252a8b607267583f7232,female,autre,VRAI,VRAI,10/05/2022,1653396021990,VRAI,1652172074626,VRAI,,,,,
627a21fc8b607267583f722c,female,autre,VRAI,FAUX,10/05/2022,1657532867692,VRAI,1652171260554,VRAI,school,1657532867690,SAS,,
62796e898b607267583f71d5,male,bouche à oreille,FAUX,VRAI,09/05/2022,1653396021986,VRAI,1652125321781,VRAI,,,,,
6278d91992c2ec2a7d267f19,female,bouche à oreille,FAUX,FAUX,09/05/2022,1688980253652,VRAI,1652087065161,VRAI,,1688980190821,,,
6277f2a092c2ec2a7d267de3,male,autre,FAUX,FAUX,08/05/2022,1653396021970,VRAI,1652028064217,VRAI,,,,,
6277df0392c2ec2a7d267dd5,male,autre,FAUX,VRAI,08/05/2022,1653396021968,VRAI,1652023043329,VRAI,,,,,
6273fd8692c2ec2a7d267c33,male,autre,VRAI,VRAI,05/05/2022,1653396021966,VRAI,1651768710563,VRAI,,1651823066929,,,
6273f5c992c2ec2a7d267c2e,male,autre,FAUX,FAUX,05/05/2022,1682512623417,VRAI,1651766729752,VRAI,,1682510608754,,,
6273d9b792c2ec2a7d267c1b,male,autre,FAUX,VRAI,05/05/2022,1688049854206,VRAI,1651759543924,VRAI,,1688049487571,SASU,,
6273c94b92c2ec2a7d267c0c,male,association partenaire,VRAI,VRAI,05/05/2022,1653396021962,VRAI,1651755339447,,,,,,
62729de592c2ec2a7d267b3b,male,autre,FAUX,VRAI,04/05/2022,1653396021959,VRAI,1651678693439,VRAI,,,,,
6272719692c2ec2a7d267b16,female,publicité,FAUX,FAUX,04/05/2022,1653396021956,VRAI,1651667350879,VRAI,school,,,,
6271778692c2ec2a7d267a64,male,autre,FAUX,FAUX,03/05/2022,1700925755008,VRAI,1651603334917,VRAI,school,1700925755006,ASSO,0,
6271589092c2ec2a7d267a53,male,autre,FAUX,FAUX,03/05/2022,1653396021949,VRAI,1651595408571,VRAI,,,,,
62714fa492c2ec2a7d267a4a,male,bouche à oreille,VRAI,VRAI,03/05/2022,1696344211941,VRAI,1651593124849,VRAI,,1696344211939,SASU,,
6270f21892c2ec2a7d2679b9,male,autre,VRAI,FAUX,03/05/2022,1653396021946,VRAI,1651569176261,VRAI,,,,,
626c0fa492c2ec2a7d2676ef,male,autre,FAUX,FAUX,29/04/2022,1693807290395,VRAI,1651249060689,VRAI,,1693807290393,MICRO,,
626bf65e92c2ec2a7d2676cd,male,bouche à oreille,VRAI,FAUX,29/04/2022,1657553402376,VRAI,1651242590099,VRAI,company,1657553402375,,,
626bbec892c2ec2a7d267676,male,bouche à oreille,VRAI,VRAI,29/04/2022,1653396021939,VRAI,1651228360811,VRAI,,1651561542139,,,
626baea892c2ec2a7d267657,female,bouche à oreille,VRAI,VRAI,29/04/2022,1653396021936,VRAI,1651224232474,VRAI,,,,,
626adff1ce46866b2e249a2a,male,entreprise partenaire,FAUX,VRAI,28/04/2022,1653396021934,VRAI,1651171312940,VRAI,,1651221629504,,,
62694cd779fa1b558dd983cd,male,entreprise partenaire,VRAI,VRAI,27/04/2022,1695144627941,VRAI,1651068119011,VRAI,,1695144627940,,,
62686185e78e047aff451497,female,parrainage,VRAI,VRAI,26/04/2022,1653396021931,VRAI,1651007877735,,,,,,
626808c6e78e047aff451415,female,bouche à oreille,FAUX,FAUX,26/04/2022,1653396021926,VRAI,1650985158165,VRAI,company,,SAS,,
6267a4c7dbfdea3ee421f3eb,male,recherche web,FAUX,FAUX,26/04/2022,1701358203941,VRAI,1650959559436,VRAI,,1701358203938,MICRO,,
6266cf2edbfdea3ee421f36e,male,autre,VRAI,VRAI,25/04/2022,1695111799496,VRAI,1650904878448,VRAI,,1695111684849,MICRO,,
62656dcc14c13d7d18f8a109,male,autre,TRUE,TRUE,24/04/2022,1700474193829,VRAI,1650814412259,VRAI,,1700473679325,SASU,,
62655afe14c13d7d18f8a0f6,male,bouche à oreille,FAUX,VRAI,24/04/2022,1654247282930,VRAI,1650809598765,VRAI,,1654247282928,SASU,,
6264332a14c13d7d18f8a099,female,bouche à oreille,FAUX,VRAI,23/04/2022,1653396021913,VRAI,1650733866136,VRAI,,,,,
6264194d14c13d7d18f8a08e,male,recherche web,FAUX,FAUX,23/04/2022,1653396021911,VRAI,1650727245669,VRAI,,,,,
6261648114c13d7d18f89ded,male,bouche à oreille,VRAI,VRAI,21/04/2022,1653396021909,VRAI,1650549889863,VRAI,,,,,
6261613a14c13d7d18f89dc0,female,bouche à oreille,FAUX,FAUX,21/04/2022,1701684106078,VRAI,1650549050832,VRAI,,1701684106075,MICRO,,
6261471014c13d7d18f89cf7,male,autre,FAUX,FAUX,21/04/2022,1669373333704,VRAI,1650542352265,VRAI,,1669373319653,,,
6261290414c13d7d18f89ce3,male,bouche à oreille,VRAI,VRAI,21/04/2022,1653396021904,VRAI,1650534659975,VRAI,,,,,
626123cb14c13d7d18f89ccf,male,autre,VRAI,VRAI,21/04/2022,1675101425766,VRAI,1650533323746,VRAI,,1675101425764,MICRO,,
6260124314c13d7d18f89bdc,male,autre,FAUX,FAUX,20/04/2022,1653396021900,VRAI,1650463298936,VRAI,,,,,
626009df14c13d7d18f89bc8,male,autre,VRAI,VRAI,20/04/2022,1653396021898,VRAI,1650461151774,VRAI,,,,,
625fd81a7cfdd81eeb49f673,male,autre,FAUX,VRAI,20/04/2022,1694804474415,VRAI,1650448410187,VRAI,,1694804161027,,,
625fba017cfdd81eeb49f654,male,recherche web,FAUX,FAUX,20/04/2022,1653396021891,VRAI,1650440705096,VRAI,,,,,
625e729f39ad31086831cd31,male,autre,VRAI,VRAI,19/04/2022,1653396021889,VRAI,1650356895169,VRAI,,1650709622268,,,
625945b7a6a5e0544be60cbd,male,autre,FAUX,VRAI,15/04/2022,1653396021886,VRAI,1650017719241,VRAI,,,,,
625944b7a6a5e0544be60cba,male,autre,FAUX,FAUX,15/04/2022,1653396021884,VRAI,1650017462973,VRAI,,,,,
625938bca6a5e0544be60ca2,female,autre,VRAI,FAUX,15/04/2022,1699254825811,VRAI,1650014396441,VRAI,,1699254825809,SAS,,
62583c2fa6a5e0544be60c40,female,recherche web,VRAI,VRAI,14/04/2022,1653396021876,VRAI,1649949743581,VRAI,,,,,
62581f77a6a5e0544be60c21,male,entreprise partenaire,VRAI,VRAI,14/04/2022,1697717618735,VRAI,1649942391835,VRAI,,1697717618733,,,
6256d920a6a5e0544be60b24,male,autre,VRAI,VRAI,13/04/2022,1653396021872,VRAI,1649858848843,VRAI,,,,,
6256a1b0a6a5e0544be60af2,male,autre,FAUX,VRAI,13/04/2022,1653396021870,VRAI,1649844656326,VRAI,,1650045240689,,,
62567a3ba6a5e0544be60ac6,male,autre,FAUX,FAUX,13/04/2022,1653396021869,VRAI,1649834555060,VRAI,,,,,
62554afea6a5e0544be60974,female,recherche web,VRAI,VRAI,12/04/2022,1653396021867,VRAI,1649756926751,VRAI,,1652110595820,,,
62553ef6a6a5e0544be60948,male,recherche web,FAUX,FAUX,12/04/2022,1695717279431,VRAI,1649753846404,VRAI,,1695717269044,MICRO,,
62545c09a6a5e0544be608a9,male,autre,FAUX,FAUX,11/04/2022,1653396021861,VRAI,1649695753660,VRAI,,,,,
62520b5fa6a5e0544be605d7,male,autre,FAUX,FAUX,10/04/2022,1653396021859,VRAI,1649544031757,VRAI,,,,,
62500e4eb8f6021599397955,male,autre,FAUX,VRAI,08/04/2022,1653396021851,VRAI,1649413710871,VRAI,,1651073886698,MICRO,,
624ffc81b8f602159939792c,male,bouche à oreille,VRAI,FAUX,08/04/2022,1687264930051,VRAI,1649409153029,VRAI,,1687264626559,SAS,,
624f0176b8f602159939785b,female,bouche à oreille,VRAI,VRAI,07/04/2022,1666121364235,VRAI,1649344886186,VRAI,,1666121364234,,,
624ef16eb8f6021599397822,male,bouche à oreille,FAUX,FAUX,07/04/2022,1672205577029,VRAI,1649340782256,VRAI,,1672205290496,MICRO,,
624eebd3b8f60215993977f2,male,association partenaire,VRAI,VRAI,07/04/2022,1655988263075,VRAI,1649339347097,VRAI,,1655988255327,,,
624eca50b8f60215993977b0,female,bouche à oreille,VRAI,VRAI,07/04/2022,1653396021829,VRAI,1649330768793,VRAI,,1650015136127,MICRO,,
624eba6ab8f60215993977a7,female,publicité,VRAI,VRAI,07/04/2022,1654673336761,VRAI,1649326698829,VRAI,,1654671043274,,,
624ea3f4b8f602159939775c,male,autre,FAUX,FAUX,07/04/2022,1669802729110,VRAI,1649320948193,VRAI,,1669802700162,,,
624e9b7eb8f6021599397757,female,autre,FAUX,FAUX,07/04/2022,1653396021819,VRAI,1649318782492,VRAI,,,,,
624d8ef6b8f60215993976d5,male,autre,FAUX,FAUX,06/04/2022,1653396021817,VRAI,1649250038610,VRAI,,,,,
624d3e93b8f6021599397690,male,bouche à oreille,VRAI,VRAI,06/04/2022,1653396021811,VRAI,1649229459806,VRAI,,1652647889017,MICRO,,
624d333bb8f602159939768b,male,recherche web,FAUX,FAUX,06/04/2022,1653396021809,VRAI,1649226555101,VRAI,,,,,
624c1bf335e1f40873f822a6,male,recherche web,VRAI,VRAI,05/04/2022,1662040154527,VRAI,1649155059396,VRAI,,1662040154526,MICRO,,
624c0ec135e1f40873f8226d,female,bouche à oreille,VRAI,VRAI,05/04/2022,1653396021797,VRAI,1649151681831,VRAI,,1649422725393,,,
624b533935e1f40873f821fa,female,recherche web,FAUX,FAUX,04/04/2022,1653396021795,VRAI,1649103673074,VRAI,,,,,
624af22e35e1f40873f821cc,male,autre,VRAI,VRAI,04/04/2022,1653396021787,VRAI,1649078830038,VRAI,,1649411675012,SARL,,
624aed5d35e1f40873f821c7,female,bouche à oreille,FAUX,VRAI,04/04/2022,1653396021785,VRAI,1649077597917,VRAI,,1649079856323,,,
624aa8fb35e1f40873f82184,female,autre,VRAI,VRAI,04/04/2022,1697180113746,VRAI,1649060091408,VRAI,,1697180113744,,,
6249b446c60bd00898a38d0d,male,autre,FAUX,FAUX,03/04/2022,1653396021782,VRAI,1648997446764,VRAI,,1650455743795,,,
624836e6c60bd00898a38c8d,female,bouche à oreille,FAUX,VRAI,02/04/2022,1700910603565,VRAI,1648899813994,VRAI,,1700910603563,MICRO,,
62470422c60bd00898a38a97,male,recherche web,VRAI,FAUX,01/04/2022,1688571478511,VRAI,1648821281985,VRAI,,1688571396642,,,
6246a6f0c60bd00898a38a08,male,autre,FAUX,FAUX,01/04/2022,1653396021772,VRAI,1648797424710,VRAI,,,,,
6245b0f3c60bd00898a388c5,male,recherche web,VRAI,FAUX,31/03/2022,1653396021770,VRAI,1648734451757,VRAI,,,,,
6245974dc60bd00898a388b3,male,bouche à oreille,FAUX,VRAI,31/03/2022,1680776900826,VRAI,1648727885882,VRAI,,1680776877666,MICRO,,
62442462c60bd00898a3877d,female,recherche web,VRAI,FAUX,30/03/2022,1653396021766,VRAI,1648632930004,VRAI,,,,,
62436c8cc60bd00898a38710,male,autre,VRAI,VRAI,29/03/2022,1701459007592,VRAI,1648585868882,VRAI,,1701458934251,MICRO,,
62434b0cc60bd00898a3870a,male,bouche à oreille,VRAI,VRAI,29/03/2022,1674639557179,VRAI,1648577292408,VRAI,,1674639557172,MICRO,,
62433d43c60bd00898a386fe,male,autre,FAUX,VRAI,29/03/2022,1653396021761,VRAI,1648573763361,VRAI,,1651086256736,,,
62433c2cc60bd00898a386fb,male,autre,VRAI,VRAI,29/03/2022,1693944190562,VRAI,1648573484224,VRAI,,1693944190560,MICRO,,
62430c96c60bd00898a38698,male,autre,FAUX,FAUX,29/03/2022,1655474309187,VRAI,1648561302210,VRAI,,1655474298499,SARL,,
6243001cc60bd00898a3867f,male,autre,FAUX,VRAI,29/03/2022,1653396021748,VRAI,1648558108070,VRAI,,,,,
6242c146c60bd00898a385e8,female,autre,FAUX,VRAI,29/03/2022,1653396021746,VRAI,1648542022854,VRAI,,1648560486034,,,
6241f8c1c60bd00898a38467,male,autre,FAUX,VRAI,28/03/2022,1697914193086,VRAI,1648490689779,VRAI,,1697911592164,,,
6241e702c60bd00898a3845d,female,autre,VRAI,VRAI,28/03/2022,1653396021739,VRAI,1648486146643,VRAI,,,SAS,,
623f0d538135b2295c140182,female,autre,VRAI,VRAI,26/03/2022,1653396021737,VRAI,1648299347807,VRAI,,1649418625731,,,
623df6f98135b2295c14011b,male,bouche à oreille,FAUX,VRAI,25/03/2022,1684833629220,VRAI,1648228089917,VRAI,,1684833629218,,,
623d9bc08135b2295c140038,male,autre,VRAI,FAUX,25/03/2022,1653396021728,VRAI,1648204736135,VRAI,,1648819653147,,,
623d87ff8135b2295c14001b,male,,FAUX,FAUX,25/03/2022,1678205147046,VRAI,1648199678933,VRAI,,1678205147043,ASSO,,
623d77108135b2295c13ffec,female,bouche à oreille,VRAI,VRAI,25/03/2022,1669283251086,VRAI,1648195344049,VRAI,,1669283162194,,,
623ca0c68135b2295c13ffad,male,bouche à oreille,FAUX,FAUX,24/03/2022,1701276710184,VRAI,1648140486449,VRAI,,1701276710180,MICRO,,
623c7fd08135b2295c13ff91,female,autre,VRAI,FAUX,24/03/2022,1653396021712,VRAI,1648132048610,VRAI,,1648132568598,,,
623c41528135b2295c13ff52,male,autre,VRAI,VRAI,24/03/2022,1653396021711,VRAI,1648116050110,VRAI,,1649049260528,,,
623c395f8135b2295c13ff45,female,recherche web,VRAI,VRAI,24/03/2022,1653396021709,VRAI,1648114015744,VRAI,,,,,
623c35ba8135b2295c13ff3e,female,autre,FAUX,VRAI,24/03/2022,1653396021707,VRAI,1648113081975,VRAI,,,,,
623b1bf58135b2295c13fe88,male,autre,FAUX,FAUX,23/03/2022,1687880678082,VRAI,1648040949368,VRAI,,1687880678079,MICRO,,
623ae9d88135b2295c13fe50,male,bouche à oreille,FAUX,FAUX,23/03/2022,1663919026934,VRAI,1648028120224,VRAI,,1663919026931,,,
6239fa2f8135b2295c13fdf5,female,autre,FAUX,VRAI,22/03/2022,1653396021699,VRAI,1647966767017,VRAI,,1648035355044,,,
6239d4c08135b2295c13fdd7,female,autre,FAUX,FAUX,22/03/2022,1675937395645,VRAI,1647957184597,VRAI,,1675937395643,,,
62388f4895809f08f186715d,female,autre,FAUX,FAUX,21/03/2022,1653396021696,VRAI,1647873864731,VRAI,,1649151728770,,,
6235a2379bdf0c49877f8b94,male,entreprise partenaire,VRAI,VRAI,19/03/2022,1653743700758,VRAI,1647682103634,VRAI,,1653741285901,SARL,,
62350c009bdf0c49877f8b62,female,autre,FAUX,FAUX,18/03/2022,1653396021690,VRAI,1647643648705,VRAI,,1648320363710,,,
6234c9709bdf0c49877f8a03,female,autre,VRAI,VRAI,18/03/2022,1653396021688,VRAI,1647626607957,,,,,,
6234a5469bdf0c49877f89b5,male,bouche à oreille,VRAI,FAUX,18/03/2022,1653396021677,VRAI,1647617350709,VRAI,,1647865951543,SAS,,
62348f4f9bdf0c49877f89a3,female,bouche à oreille,FAUX,FAUX,18/03/2022,1653396021673,VRAI,1647611727791,VRAI,,,,,
623477379bdf0c49877f8993,female,entreprise partenaire,FAUX,FAUX,18/03/2022,1684754251679,VRAI,1647605558978,VRAI,,1684754251677,MICRO,,
623445bc9bdf0c49877f8955,male,recherche web,VRAI,VRAI,18/03/2022,1682239837671,VRAI,1647592892621,VRAI,,1682239837669,,,
623370b49bdf0c49877f88f6,female,autre,VRAI,VRAI,17/03/2022,1653396021663,VRAI,1647538356462,VRAI,,1647546850250,MICRO,,
623366cf9bdf0c49877f88e8,female,bouche à oreille,VRAI,VRAI,17/03/2022,1654680882168,VRAI,1647535823838,VRAI,,1654680882167,,,
62335c6e9bdf0c49877f88d5,female,autre,FAUX,FAUX,17/03/2022,1653396021659,VRAI,1647533166453,VRAI,,,SAS,,
62334fec9bdf0c49877f88a2,male,autre,FAUX,FAUX,17/03/2022,1653396021657,VRAI,1647529964813,VRAI,,1647542027507,,,
6233490a9bdf0c49877f8895,female,autre,FAUX,VRAI,17/03/2022,1653396021655,VRAI,1647528202811,VRAI,,,,,
62331dd19bdf0c49877f886d,male,autre,VRAI,VRAI,17/03/2022,1687425024545,VRAI,1647517137330,VRAI,,1687423498134,MICRO,,
62330d689bdf0c49877f8828,female,autre,FAUX,VRAI,17/03/2022,1701191168328,VRAI,1647512936404,VRAI,,1701191127074,MICRO,,
6232e7ef9bdf0c49877f880a,male,recherche web,VRAI,VRAI,17/03/2022,1653396021645,VRAI,1647503343450,VRAI,,,,,
62329cba9bdf0c49877f87d9,male,recherche web,FAUX,VRAI,17/03/2022,1653396021643,VRAI,1647484090559,VRAI,,1647484228643,,,
6232243f9bdf0c49877f879b,male,bouche à oreille,FAUX,VRAI,16/03/2022,1653396021632,VRAI,1647453246999,VRAI,,,,,
62321b959bdf0c49877f878b,male,autre,VRAI,VRAI,16/03/2022,1653396021630,VRAI,1647451029264,VRAI,,1647464975453,,,
62320a7c9bdf0c49877f8779,male,autre,FAUX,FAUX,16/03/2022,1671639377718,VRAI,1647446652467,VRAI,,1671639377716,,,
623202369bdf0c49877f8772,male,recherche web,VRAI,VRAI,16/03/2022,1653396021628,VRAI,1647444534885,VRAI,,,,,
6231fcda9bdf0c49877f8770,female,recherche web,FAUX,FAUX,16/03/2022,1653396021626,VRAI,1647443161943,VRAI,,,,,
6231e0c09bdf0c49877f8757,male,,FAUX,VRAI,16/03/2022,1669202368983,VRAI,1647435968191,VRAI,,1669202368981,,,
6231d8a89bdf0c49877f874f,female,autre,FAUX,FAUX,16/03/2022,1653396021624,VRAI,1647433896312,,,,,,
6231b1329bdf0c49877f8717,female,autre,FAUX,VRAI,16/03/2022,1653396021622,VRAI,1647423794811,VRAI,,1647423879013,,,
6231af3b9bdf0c49877f870b,female,bouche à oreille,FAUX,VRAI,16/03/2022,1689691932579,VRAI,1647423291016,VRAI,,1689691932574,EIRL,,
623196d19bdf0c49877f86d3,male,association partenaire,FAUX,FAUX,16/03/2022,1696951991128,VRAI,1647417041917,VRAI,,1696951846740,SAS,,
6230b6369bdf0c49877f8663,male,autre,FAUX,VRAI,15/03/2022,1682606674951,VRAI,1647359542067,VRAI,,1682606674948,,,
6230ab949bdf0c49877f8656,male,publicité,FAUX,FAUX,15/03/2022,1653396021612,VRAI,1647356820472,VRAI,,,,,
6230a7789bdf0c49877f8654,female,autre,FAUX,FAUX,15/03/2022,1698240442678,VRAI,1647355768283,VRAI,,1698240442676,SAS,,
623056149bdf0c49877f85d3,female,autre,FAUX,VRAI,15/03/2022,1689061435445,VRAI,1647334932452,VRAI,,1689061373126,,,
623054979bdf0c49877f85d1,male,autre,FAUX,VRAI,15/03/2022,1653396021606,VRAI,1647334551045,VRAI,,,,,
623049e79bdf0c49877f85c8,male,autre,VRAI,VRAI,15/03/2022,1653396021604,VRAI,1647331815547,VRAI,,1649690025829,,,
622f6c469bdf0c49877f856e,female,autre,FAUX,VRAI,14/03/2022,1701355522481,VRAI,1647275078777,VRAI,,1701355522480,SASU,,
622f4a9a9bdf0c49877f8531,male,autre,FAUX,FAUX,14/03/2022,1653396021602,VRAI,1647266458065,VRAI,,1650612716123,,,
622f4a5a9bdf0c49877f852f,male,autre,VRAI,VRAI,14/03/2022,1653396021600,VRAI,1647266394088,VRAI,,,,,
622f1f189bdf0c49877f850a,female,autre,FAUX,FAUX,14/03/2022,1653396021599,VRAI,1647255320629,VRAI,,1651564304661,,,
622f1b189bdf0c49877f8503,male,autre,FAUX,VRAI,14/03/2022,1653396021598,VRAI,1647254296823,VRAI,,,,,
622f01879bdf0c49877f84d7,male,autre,FAUX,FAUX,14/03/2022,1696238442291,VRAI,1647247751559,VRAI,,1696238433681,SCOP,,
622e1ea9316ade097cd5554c,male,bouche à oreille,FAUX,FAUX,13/03/2022,1653396021595,VRAI,1647189673625,VRAI,,,,,
622b7730316ade097cd554aa,male,recherche web,VRAI,VRAI,11/03/2022,1701674889080,VRAI,1647015728306,VRAI,,1701674889078,MICRO,,
622b3679316ade097cd55469,male,autre,FAUX,VRAI,11/03/2022,1693575797489,VRAI,1646999161027,VRAI,,1693575313410,,,
6227727e316ade097cd55216,male,autre,FAUX,FAUX,08/03/2022,1701002675729,VRAI,1646752382822,VRAI,,1701002675727,SASU,,
62267084316ade097cd5511d,male,bouche à oreille,VRAI,VRAI,07/03/2022,1692781222834,VRAI,1646686340482,VRAI,,1692780212626,,,
622611d5316ade097cd550da,female,autre,VRAI,VRAI,07/03/2022,1653396021583,VRAI,1646662101283,VRAI,,1648568257848,,,
6225ccbd316ade097cd55097,female,autre,VRAI,VRAI,07/03/2022,1698144121014,VRAI,1646644413295,VRAI,,1698144121010,MICRO,,
6224a1ad316ade097cd53c2f,female,bouche à oreille,VRAI,VRAI,06/03/2022,1653396021581,VRAI,1646567853667,VRAI,,,,,
6221db09240f4e2730b14cee,female,association partenaire,VRAI,FAUX,04/03/2022,1692966890794,VRAI,1646385929872,VRAI,,1692966890790,,,
6220e880240f4e2730b14c6e,male,bouche à oreille,VRAI,VRAI,03/03/2022,1653396021578,VRAI,1646323840120,VRAI,,1646326401841,SA,,
6220552f240f4e2730b14be9,male,autre,VRAI,VRAI,03/03/2022,1653396021577,VRAI,1646286127656,VRAI,,,,,
621f7919240f4e2730b14b7e,male,autre,FAUX,FAUX,02/03/2022,1653396021572,VRAI,1646229785125,VRAI,,,ASSO,,
621f511f240f4e2730b14b31,female,autre,FAUX,VRAI,02/03/2022,1674914581513,VRAI,1646219551547,VRAI,,1674914569508,,,
621f48bc240f4e2730b14b0f,female,autre,FAUX,FAUX,02/03/2022,1691751096132,VRAI,1646217404078,VRAI,,1691751074871,,,
621f254a240f4e2730b14aa1,male,autre,FAUX,VRAI,02/03/2022,1653396021568,VRAI,1646208330378,VRAI,,,,,
621e5f2c240f4e2730b14a5a,male,autre,FAUX,VRAI,01/03/2022,1690212604242,VRAI,1646157612158,VRAI,,1690212604239,EI,,
621e4e3a240f4e2730b14a4c,female,autre,FAUX,FAUX,01/03/2022,1653396021566,VRAI,1646153274340,VRAI,,,,,
621e4842240f4e2730b14a40,female,recherche web,VRAI,VRAI,01/03/2022,1653396021564,VRAI,1646151746366,VRAI,,1646213592550,,,
621e45b0240f4e2730b14a3b,male,association partenaire,FAUX,VRAI,01/03/2022,1653396021563,VRAI,1646151088205,VRAI,,1649661355639,,,
621e089d240f4e2730b149cb,male,autre,FAUX,FAUX,01/03/2022,1692782221976,VRAI,1646135453208,VRAI,,1692781826500,,,
621dde25240f4e2730b14994,male,association partenaire,VRAI,VRAI,01/03/2022,1653396021559,VRAI,1646124581459,VRAI,,1648446780621,,,
621d00da240f4e2730b14931,male,recherche web,VRAI,VRAI,28/02/2022,1657644155781,VRAI,1646067930903,VRAI,,1657644155778,,,
621cec9e240f4e2730b1491f,male,publicité,FAUX,FAUX,28/02/2022,1690798626042,VRAI,1646062749931,VRAI,,1690798199358,,,
621cb0cc240f4e2730b148f1,female,association partenaire,VRAI,VRAI,28/02/2022,1653396021555,VRAI,1646047436455,VRAI,,1646232107845,,,
621bf6d3240f4e2730b1487e,female,autre,FAUX,FAUX,27/02/2022,1677516271938,VRAI,1645999827003,VRAI,,1677515271566,EURL,,
621be159240f4e2730b14873,female,autre,VRAI,VRAI,27/02/2022,1653396021553,VRAI,1645994329000,VRAI,,1646903582175,,,
621b9ce9240f4e2730b1484b,male,recherche web,VRAI,VRAI,27/02/2022,1653396021548,VRAI,1645976809745,VRAI,,1646043283837,MICRO,,
